category,title,description,resource,region,statusWord,message
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,centralindia,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,eastasia,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,japaneast,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,jioindiawest,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,koreacentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,australiacentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,australiacentral2,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,australiasoutheast,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,japanwest,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,koreasouth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,jioindiacentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,southindia,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,westindia,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,westeurope,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,northeurope,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,swedencentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,uksouth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,francecentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,germanywestcentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,germanycentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,germanynortheast,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,germanynorth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,norwayeast,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,switzerlandnorth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,francesouth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,norwaywest,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,ukwest,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,switzerlandwest,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,southafricawest,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,southafricanorth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,uaenorth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,uaecentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,brazilsouth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,brazilsoutheast,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,canadacentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,canadaeast,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,qatarcentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,polandcentral,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,italynorth,OK,No existing container registries found
Container Registry,ACR Anonymous Pull Access Enabled,Ensure that anonymous pull access is not enabled for Azure container registries.,N/A,israelcentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,eastus,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,eastus2,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,southcentralus,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,westus2,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,westus3,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,centralus,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,northcentralus,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,westus,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,eastus2euap,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,westcentralus,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,centraluseuap,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,australiaeast,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,southeastasia,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,centralindia,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,eastasia,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,japaneast,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,jioindiawest,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,koreacentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,australiacentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,australiacentral2,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,australiasoutheast,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,japanwest,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,koreasouth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,jioindiacentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,southindia,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,westindia,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,westeurope,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,northeurope,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,swedencentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,uksouth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,francecentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,germanywestcentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,germanycentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,germanynortheast,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,germanynorth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,norwayeast,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,switzerlandnorth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,francesouth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,norwaywest,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,ukwest,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,switzerlandwest,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,southafricawest,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,southafricanorth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,uaenorth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,uaecentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,brazilsouth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,brazilsoutheast,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,canadacentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,canadaeast,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,qatarcentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,polandcentral,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,italynorth,OK,No existing container registries found
Container Registry,ACR Content Trust Enabled,Ensure that content trust is enabled for Azure premium container registries.,N/A,israelcentral,OK,No existing container registries found
CDN Profiles,Endpoint Logging Enabled,Ensures that endpoint requests are being logged for CDN endpoints,N/A,global,OK,No existing CDN profiles found
CDN Profiles,Detect Insecure Custom Origin,Ensures that HTTPS is enabled for CDN endpoints with a custom origin,N/A,global,OK,No existing CDN Profiles found
Entra ID,Password Requires Lowercase,Ensures that all Azure passwords require lowercase characters,N/A,global,OK,Password requires lowercase by default
Entra ID,Password Requires Numbers,Ensures that all Azure passwords require numbers,N/A,global,OK,Password requires numbers by default
Active Directory,Password Requires Symbols,Ensures that all Azure passwords require symbol characters,N/A,global,OK,Password requires symbols by default
Entra ID,Password Requires Uppercase,Ensures that all Azure passwords require uppercase characters,N/A,global,OK,Password requires uppercase by default
Entra ID,Minimum Password Length,Ensures that all Azure passwords require a minimum length,N/A,global,OK,Minimum password length is 8 characters
Entra ID,Ensure No Guest User,Ensures that there are no guest users in the subscription,N/A,global,UNKNOWN,Unable to query for users: Insufficient privileges to complete the operation.
Entra ID,No Custom Owner Roles,Ensures that no custom owner roles exist.,N/A,global,OK,No custom roles found
Entra ID,Azure AD App Organizational Directory Access,Ensures that Azure Entra ID applications are accessible to accounts in organisational directory only.,N/A,global,UNKNOWN,Unable to query for AAD applications: Insufficient privileges to complete the operation.
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,eastus,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,eastus2,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,southcentralus,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,westus2,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,westus3,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,centralus,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,northcentralus,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,westus,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,eastus2euap,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,westcentralus,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,centraluseuap,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,australiaeast,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,southeastasia,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,centralindia,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,eastasia,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,japaneast,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,jioindiawest,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,koreacentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,australiacentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,australiacentral2,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,australiasoutheast,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,japanwest,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,koreasouth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,jioindiacentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,southindia,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,westindia,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,westeurope,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,northeurope,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,swedencentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,uksouth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,francecentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,germanywestcentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,germanycentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,germanynortheast,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,germanynorth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,norwayeast,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,switzerlandnorth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,francesouth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,norwaywest,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,ukwest,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,switzerlandwest,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,southafricawest,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,southafricanorth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,uaenorth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,uaecentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,brazilsouth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,brazilsoutheast,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,canadacentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,canadaeast,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,qatarcentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,polandcentral,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,italynorth,OK,No SQL servers found
SQL Databases,Database Auditing Enabled,Ensures that SQL Database Auditing is enabled,N/A,israelcentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,eastus,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,eastus2,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,southcentralus,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,westus2,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,westus3,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,centralus,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,northcentralus,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,westus,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,eastus2euap,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,westcentralus,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,centraluseuap,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,australiaeast,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,southeastasia,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,centralindia,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,eastasia,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,japaneast,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,jioindiawest,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,koreacentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,australiacentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,australiacentral2,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,australiasoutheast,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,japanwest,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,koreasouth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,jioindiacentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,southindia,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,westindia,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,westeurope,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,northeurope,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,swedencentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,uksouth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,francecentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,germanywestcentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,germanycentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,germanynortheast,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,germanynorth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,norwayeast,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,switzerlandnorth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,francesouth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,norwaywest,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,ukwest,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,switzerlandwest,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,southafricawest,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,southafricanorth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,uaenorth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,uaecentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,brazilsouth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,brazilsoutheast,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,canadacentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,canadaeast,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,qatarcentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,polandcentral,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,italynorth,OK,No SQL servers found
SQL Databases,SQL Databases Data Masking Enabled,Ensures dynamic data masking is enabled for all SQL databases.,N/A,israelcentral,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,eastus,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,eastus2,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,southcentralus,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,westus2,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,westus3,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,centralus,OK,No SQL servers found
SQL Databases,SQL DB Multiple AZ,Ensures that SQL Database instances are created to be cross-AZ for high availability,N/A,northcentralus,OK,No SQL servers found
